resume_text,job_description,label
"React, Node.js, AWS, Kubernetes, Git, HTML","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",1
"Azure, Machine Learning, CSS, Linux, Node.js, JavaScript, Data Analysis","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",0
"Machine Learning, React, Kubernetes, Python, Java","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",0
"Kubernetes, AWS, JavaScript, Linux, Data Analysis","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",0
"CSS, Linux, Data Analysis, Git, Docker","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",0
"C++, Docker, React, Linux","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",1
"AWS, Machine Learning, Java, JavaScript, React, Docker, Data Analysis","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",1
"HTML, AWS, Python, C++","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",0
"CSS, Docker, Data Analysis, Git, Kubernetes, Python","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",0
"C++, Machine Learning, Node.js, Git","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",0
"Python, C++, Deep Learning, Machine Learning, React, Java","Looking for Backend Developer with skills: Java, SQL, Docker, Git",0
"Git, Machine Learning, JavaScript, Data Analysis, Kubernetes, Deep Learning","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",1
"SQL, Git, HTML, Machine Learning, Kubernetes, Deep Learning","Looking for Backend Developer with skills: Java, SQL, Docker, Git",0
"Git, Node.js, SQL, HTML","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",0
"CSS, AWS, Kubernetes, HTML, JavaScript","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",1
"Deep Learning, React, SQL, Git, CSS","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",0
"HTML, Java, Git, SQL, Linux, Deep Learning","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",0
"Azure, Deep Learning, JavaScript, SQL, Kubernetes","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",0
"Git, HTML, AWS, C++, CSS, Python","Looking for Backend Developer with skills: Java, SQL, Docker, Git",0
"Linux, AWS, Kubernetes, Azure, HTML, CSS","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",0
"Java, JavaScript, Machine Learning, Docker, Linux, HTML, React","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",1
"Git, Node.js, React, AWS, Data Analysis, Java, Azure","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",0
"Python, React, Machine Learning, Kubernetes, Deep Learning","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",0
"Node.js, Machine Learning, Azure, AWS, Deep Learning, C++, Kubernetes","Looking for Backend Developer with skills: Java, SQL, Docker, Git",0
"AWS, Kubernetes, Node.js, HTML, CSS","Looking for Backend Developer with skills: Java, SQL, Docker, Git",0
"Linux, Git, Deep Learning, React, Kubernetes, CSS, HTML","Looking for Backend Developer with skills: Java, SQL, Docker, Git",0
"Node.js, Deep Learning, Python, Data Analysis, CSS","Looking for Backend Developer with skills: Java, SQL, Docker, Git",0
"HTML, Docker, JavaScript, Python, Machine Learning, Java, React","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",1
"HTML, Deep Learning, JavaScript, SQL, AWS, Kubernetes","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",0
"CSS, React, Kubernetes, Machine Learning, Azure, Data Analysis","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",0
"SQL, CSS, Git, Docker, Deep Learning","Looking for Backend Developer with skills: Java, SQL, Docker, Git",1
"Python, Git, SQL, C++","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",0
"Machine Learning, HTML, Git, Docker, Node.js, CSS, Deep Learning","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",0
"Deep Learning, Node.js, CSS, Python, Linux, SQL, Azure","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",0
"Linux, Azure, AWS, Docker, Git, Python","Looking for Backend Developer with skills: Java, SQL, Docker, Git",0
"HTML, CSS, C++, AWS","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",0
"Git, Deep Learning, AWS, React, SQL, Docker","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",0
"Machine Learning, React, SQL, Docker, CSS, Kubernetes, Linux","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",0
"Python, Linux, Data Analysis, Docker, JavaScript, Deep Learning","Looking for Backend Developer with skills: Java, SQL, Docker, Git",0
"React, AWS, Git, Node.js","Looking for Backend Developer with skills: Java, SQL, Docker, Git",0
"Node.js, Linux, Azure, Python, HTML","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",0
"Machine Learning, Data Analysis, Azure, Java, CSS","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",0
"SQL, Docker, C++, React, Kubernetes","Looking for Backend Developer with skills: Java, SQL, Docker, Git",1
"Azure, Deep Learning, CSS, C++, HTML","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",0
"React, Git, Kubernetes, Data Analysis, Azure, CSS","Looking for Backend Developer with skills: Java, SQL, Docker, Git",0
"Python, C++, Azure, Docker, Node.js, Deep Learning, Kubernetes","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",0
"Linux, SQL, Docker, Machine Learning, CSS, JavaScript","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",0
"Node.js, React, CSS, C++, Azure, Kubernetes","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",0
"Linux, CSS, Java, Azure, JavaScript, Node.js, Git","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",0
"Azure, Node.js, Python, JavaScript, Java, CSS","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",0
"C++, Git, Java, Python, Data Analysis, JavaScript","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",0
"JavaScript, Machine Learning, Azure, HTML, AWS, React, SQL","Looking for Backend Developer with skills: Java, SQL, Docker, Git",0
"Deep Learning, Linux, Python, React","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",0
"Node.js, Linux, Python, C++","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",0
"HTML, C++, JavaScript, React, Java, Linux","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",0
"SQL, HTML, Deep Learning, Python, Azure","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",0
"Java, C++, JavaScript, Deep Learning, Git","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",0
"Python, Deep Learning, Kubernetes, Data Analysis","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",0
"Deep Learning, Data Analysis, CSS, HTML","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",0
"AWS, Data Analysis, Node.js, Java, Linux, C++, Azure","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",0
"Python, Deep Learning, Azure, CSS","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",0
"Docker, HTML, Git, CSS","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",0
"C++, Docker, SQL, Kubernetes","Looking for Backend Developer with skills: Java, SQL, Docker, Git",0
"Machine Learning, Deep Learning, Java, HTML, Azure","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",0
"Git, Java, Python, JavaScript, Azure, React","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",0
"SQL, Azure, AWS, Python, Docker, JavaScript","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",1
"React, Java, Deep Learning, Node.js, Machine Learning, Python, Data Analysis","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",0
"SQL, CSS, React, JavaScript, Machine Learning, C++, AWS","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",0
"Kubernetes, C++, HTML, JavaScript, Machine Learning, Deep Learning, Linux","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",0
"HTML, Machine Learning, Deep Learning, Java, JavaScript, Git, Python","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",0
"Machine Learning, Python, Linux, Deep Learning","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",1
"Data Analysis, Node.js, C++, Azure","Looking for Backend Developer with skills: Java, SQL, Docker, Git",0
"Python, Java, SQL, HTML, AWS","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",0
"Linux, Node.js, JavaScript, Machine Learning","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",0
"Azure, CSS, Java, JavaScript","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",0
"Linux, Python, JavaScript, Azure, Machine Learning","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",1
"Deep Learning, Linux, Python, Machine Learning, AWS, Java, CSS","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",1
"Git, Data Analysis, AWS, HTML, Python, SQL, JavaScript","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",0
"Docker, Java, CSS, Azure, Kubernetes, Machine Learning, Git","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",0
"CSS, Linux, Azure, C++, AWS","Looking for Backend Developer with skills: Java, SQL, Docker, Git",0
"Python, Data Analysis, HTML, Node.js, Docker, SQL, Kubernetes","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",0
"Kubernetes, Azure, Linux, Data Analysis, Machine Learning, React","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",0
"HTML, Azure, CSS, React, SQL, Docker","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",0
"Linux, Docker, Azure, React","Looking for Backend Developer with skills: Java, SQL, Docker, Git",0
"React, Machine Learning, Java, Node.js","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",0
"Node.js, Machine Learning, Python, Azure, HTML, AWS","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",0
"CSS, Azure, Machine Learning, Git, AWS","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",0
"Docker, AWS, Linux, Python, C++, Kubernetes, Data Analysis","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",1
"Machine Learning, React, CSS, Node.js","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",1
"SQL, Data Analysis, Node.js, React, CSS","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",0
"Deep Learning, Docker, CSS, React, Azure, HTML, Linux","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",0
"AWS, Azure, Java, CSS, React","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",0
"Machine Learning, Linux, Azure, Kubernetes","Looking for Backend Developer with skills: Java, SQL, Docker, Git",0
"Docker, CSS, Machine Learning, C++, AWS","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",0
"Azure, CSS, Git, Linux, Docker","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",1
"JavaScript, Docker, Python, React, HTML, Kubernetes","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",0
"Deep Learning, SQL, Kubernetes, Node.js","Looking for Backend Developer with skills: Java, SQL, Docker, Git",0
"AWS, JavaScript, Git, Machine Learning, SQL, Python, Docker","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",1
"AWS, JavaScript, Docker, Machine Learning","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",0
"Node.js, Deep Learning, C++, SQL, React, HTML, Data Analysis","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",1
"Machine Learning, HTML, Python, Git, Deep Learning, Azure, Kubernetes","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",0
"Azure, Java, JavaScript, Machine Learning","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",0
"Deep Learning, Kubernetes, HTML, Machine Learning","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",0
"Deep Learning, Linux, Docker, Machine Learning","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",1
"CSS, AWS, Kubernetes, Deep Learning","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",0
"SQL, AWS, CSS, Python, Deep Learning, Machine Learning, React","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",1
"JavaScript, Java, Kubernetes, Data Analysis, Node.js, CSS, Docker","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",0
"JavaScript, React, Git, Node.js, SQL, Python, Linux","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",0
"Azure, AWS, HTML, React, Java, SQL","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",0
"Data Analysis, Azure, Machine Learning, JavaScript, Deep Learning","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",0
"HTML, C++, Node.js, JavaScript, CSS, SQL, AWS","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",0
"Git, Machine Learning, Kubernetes, Azure, Data Analysis","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",0
"Kubernetes, C++, React, JavaScript, Deep Learning, AWS","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",0
"Data Analysis, Machine Learning, C++, AWS, SQL","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",1
"Git, Node.js, Azure, Python","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",0
"C++, Java, Deep Learning, Docker, JavaScript, HTML, SQL","Looking for Backend Developer with skills: Java, SQL, Docker, Git",1
"Linux, C++, Data Analysis, Java, Deep Learning, Git, AWS","Looking for Backend Developer with skills: Java, SQL, Docker, Git",1
"Deep Learning, Data Analysis, Git, Node.js, C++, JavaScript, CSS","Looking for Backend Developer with skills: Java, SQL, Docker, Git",0
"Java, Kubernetes, Docker, SQL, Node.js, Azure, AWS","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",0
"Java, Git, Data Analysis, Node.js","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",0
